CERTI,FROM CTS,TO CTS,COLOR,CLARITY,FLR,%
GIA,4.8,4.89,H,IF,FNT,53
GIA,4.8,4.89,H,VVS1,FNT,53
GIA,4.8,4.89,H,VVS2,FNT,53
GIA,4.8,4.89,H,VS1,FNT,51
GIA,4.8,4.89,H,VS2,FNT,51
GIA,4.8,4.89,H,SI1,FNT,42
GIA,4.8,4.89,H,SI2,FNT,42
GIA,4.8,4.89,I,IF,FNT,49
GIA,4.8,4.89,I,VVS1,FNT,48
GIA,4.8,4.89,I,VVS2,FNT,48
GIA,4.8,4.89,I,VS1,FNT,47
GIA,4.8,4.89,I,VS2,FNT,47
GIA,4.8,4.89,I,SI1,FNT,42
GIA,4.8,4.89,I,SI2,FNT,42
GIA,4.8,4.89,J,IF,FNT,49
GIA,4.8,4.89,J,VVS1,FNT,48
GIA,4.8,4.89,J,VVS2,FNT,48
GIA,4.8,4.89,J,VS1,FNT,47
GIA,4.8,4.89,J,VS2,FNT,47
GIA,4.8,4.89,J,SI1,FNT,42
GIA,4.8,4.89,J,SI2,FNT,42
GIA,5,5.99,D,IF,FNT,64
GIA,5,5.99,D,VVS1,FNT,64
GIA,5,5.99,D,VVS2,FNT,64
GIA,5,5.99,D,VS1,FNT,60
GIA,5,5.99,D,VS2,FNT,60
GIA,5,5.99,D,SI1,FNT,52
GIA,5,5.99,D,SI2,FNT,52
GIA,5,5.99,E,IF,FNT,64
GIA,5,5.99,E,VVS1,FNT,64
GIA,5,5.99,E,VVS2,FNT,64
GIA,5,5.99,E,VS1,FNT,60
GIA,5,5.99,E,VS2,FNT,60
GIA,5,5.99,E,SI1,FNT,52
GIA,5,5.99,E,SI2,FNT,52
GIA,5,5.99,F,IF,FNT,62
GIA,5,5.99,F,VVS1,FNT,62
GIA,5,5.99,F,VVS2,FNT,62
GIA,5,5.99,F,VS1,FNT,59
GIA,5,5.99,F,VS2,FNT,59
GIA,5,5.99,F,SI1,FNT,52
GIA,5,5.99,F,SI2,FNT,52
GIA,5,5.99,G,IF,FNT,60
GIA,5,5.99,G,VVS1,FNT,59
GIA,5,5.99,G,VVS2,FNT,59
GIA,5,5.99,G,VS1,FNT,58
GIA,5,5.99,G,VS2,FNT,58
GIA,5,5.99,G,SI1,FNT,52
GIA,5,5.99,G,SI2,FNT,52
GIA,5,5.99,H,IF,FNT,60
GIA,5,5.99,H,VVS1,FNT,59
GIA,5,5.99,H,VVS2,FNT,59
GIA,5,5.99,H,VS1,FNT,58
GIA,5,5.99,H,VS2,FNT,58
GIA,5,5.99,H,SI1,FNT,52
GIA,5,5.99,H,SI2,FNT,52
GIA,5,5.99,I,IF,FNT,53
GIA,5,5.99,I,VVS1,FNT,52
GIA,5,5.99,I,VVS2,FNT,52
GIA,5,5.99,I,VS1,FNT,52
GIA,5,5.99,I,VS2,FNT,52
GIA,5,5.99,I,SI1,FNT,52
GIA,5,5.99,I,SI2,FNT,52
GIA,5,5.99,J,IF,FNT,53
GIA,5,5.99,J,VVS1,FNT,52
GIA,5,5.99,J,VVS2,FNT,52
GIA,5,5.99,J,VS1,FNT,52
GIA,5,5.99,J,VS2,FNT,52
GIA,5,5.99,J,SI1,FNT,52
GIA,5,5.99,J,SI2,FNT,52
GIA,0.5,0.59,D,IF,MED,62
GIA,0.5,0.59,D,VVS1,MED,60
GIA,0.5,0.59,D,VVS2,MED,60
GIA,0.5,0.59,D,VS1,MED,60
GIA,0.5,0.59,D,VS2,MED,60
GIA,0.5,0.59,D,SI1,MED,59
GIA,0.5,0.59,D,SI2,MED,59
GIA,0.5,0.59,E,IF,MED,62
GIA,0.5,0.59,E,VVS1,MED,60
GIA,0.5,0.59,E,VVS2,MED,60
GIA,0.5,0.59,E,VS1,MED,60
GIA,0.5,0.59,E,VS2,MED,60
GIA,0.5,0.59,E,SI1,MED,59
GIA,0.5,0.59,E,SI2,MED,59
GIA,0.5,0.59,F,IF,MED,62
GIA,0.5,0.59,F,VVS1,MED,60
GIA,0.5,0.59,F,VVS2,MED,60
GIA,0.5,0.59,F,VS1,MED,60
GIA,0.5,0.59,F,VS2,MED,60
GIA,0.5,0.59,F,SI1,MED,59
GIA,0.5,0.59,F,SI2,MED,59
GIA,0.5,0.59,G,IF,MED,60
GIA,0.5,0.59,G,VVS1,MED,58
GIA,0.5,0.59,G,VVS2,MED,58
GIA,0.5,0.59,G,VS1,MED,57
GIA,0.5,0.59,G,VS2,MED,57
GIA,0.5,0.59,G,SI1,MED,58
GIA,0.5,0.59,G,SI2,MED,58
GIA,0.5,0.59,H,IF,MED,60
GIA,0.5,0.59,H,VVS1,MED,58
GIA,0.5,0.59,H,VVS2,MED,58
GIA,0.5,0.59,H,VS1,MED,57
GIA,0.5,0.59,H,VS2,MED,57
GIA,0.5,0.59,H,SI1,MED,58
GIA,0.5,0.59,H,SI2,MED,58
GIA,0.5,0.59,I,IF,MED,58
GIA,0.5,0.59,I,VVS1,MED,56
GIA,0.5,0.59,I,VVS2,MED,56
GIA,0.5,0.59,I,VS1,MED,55
GIA,0.5,0.59,I,VS2,MED,55
GIA,0.5,0.59,I,SI1,MED,58
GIA,0.5,0.59,I,SI2,MED,58
GIA,0.5,0.59,J,IF,MED,58
GIA,0.5,0.59,J,VVS1,MED,56
GIA,0.5,0.59,J,VVS2,MED,56
GIA,0.5,0.59,J,VS1,MED,55
GIA,0.5,0.59,J,VS2,MED,55
GIA,0.5,0.59,J,SI1,MED,58
GIA,0.5,0.59,J,SI2,MED,58
GIA,0.6,0.69,D,IF,MED,60
GIA,0.6,0.69,D,VVS1,MED,57
GIA,0.6,0.69,D,VVS2,MED,57
GIA,0.6,0.69,D,VS1,MED,57
GIA,0.6,0.69,D,VS2,MED,57
GIA,0.6,0.69,D,SI1,MED,56
GIA,0.6,0.69,D,SI2,MED,56
GIA,0.6,0.69,E,IF,MED,60
GIA,0.6,0.69,E,VVS1,MED,57
GIA,0.6,0.69,E,VVS2,MED,57
GIA,0.6,0.69,E,VS1,MED,57
GIA,0.6,0.69,E,VS2,MED,57
GIA,0.6,0.69,E,SI1,MED,56
GIA,0.6,0.69,E,SI2,MED,56
GIA,0.6,0.69,F,IF,MED,60
GIA,0.6,0.69,F,VVS1,MED,57
GIA,0.6,0.69,F,VVS2,MED,57
GIA,0.6,0.69,F,VS1,MED,57
GIA,0.6,0.69,F,VS2,MED,57
GIA,0.6,0.69,F,SI1,MED,56
GIA,0.6,0.69,F,SI2,MED,56
GIA,0.6,0.69,G,IF,MED,56
GIA,0.6,0.69,G,VVS1,MED,55
GIA,0.6,0.69,G,VVS2,MED,55
GIA,0.6,0.69,G,VS1,MED,54
GIA,0.6,0.69,G,VS2,MED,54
GIA,0.6,0.69,G,SI1,MED,55
GIA,0.6,0.69,G,SI2,MED,55
GIA,0.6,0.69,H,IF,MED,56
GIA,0.6,0.69,H,VVS1,MED,55
GIA,0.6,0.69,H,VVS2,MED,55
GIA,0.6,0.69,H,VS1,MED,54
GIA,0.6,0.69,H,VS2,MED,54
GIA,0.6,0.69,H,SI1,MED,55
GIA,0.6,0.69,H,SI2,MED,55
GIA,0.6,0.69,I,IF,MED,54
GIA,0.6,0.69,I,VVS1,MED,53
GIA,0.6,0.69,I,VVS2,MED,53
GIA,0.6,0.69,I,VS1,MED,52
GIA,0.6,0.69,I,VS2,MED,52
GIA,0.6,0.69,I,SI1,MED,55
GIA,0.6,0.69,I,SI2,MED,55
GIA,0.6,0.69,J,IF,MED,54
GIA,0.6,0.69,J,VVS1,MED,53
GIA,0.6,0.69,J,VVS2,MED,53
GIA,0.6,0.69,J,VS1,MED,52
GIA,0.6,0.69,J,VS2,MED,52
GIA,0.6,0.69,J,SI1,MED,55
GIA,0.6,0.69,J,SI2,MED,55
GIA,0.7,0.79,D,IF,MED,63
GIA,0.7,0.79,D,VVS1,MED,60
GIA,0.7,0.79,D,VVS2,MED,60
GIA,0.7,0.79,D,VS1,MED,60
GIA,0.7,0.79,D,VS2,MED,60
GIA,0.7,0.79,D,SI1,MED,59
GIA,0.7,0.79,D,SI2,MED,59
GIA,0.7,0.79,E,IF,MED,63
GIA,0.7,0.79,E,VVS1,MED,60
GIA,0.7,0.79,E,VVS2,MED,60
GIA,0.7,0.79,E,VS1,MED,60
GIA,0.7,0.79,E,VS2,MED,60
GIA,0.7,0.79,E,SI1,MED,59
GIA,0.7,0.79,E,SI2,MED,59
GIA,0.7,0.79,F,IF,MED,63
GIA,0.7,0.79,F,VVS1,MED,60
GIA,0.7,0.79,F,VVS2,MED,60
GIA,0.7,0.79,F,VS1,MED,60
GIA,0.7,0.79,F,VS2,MED,60
GIA,0.7,0.79,F,SI1,MED,59
GIA,0.7,0.79,F,SI2,MED,59
GIA,0.7,0.79,G,IF,MED,61
GIA,0.7,0.79,G,VVS1,MED,58
GIA,0.7,0.79,G,VVS2,MED,58
GIA,0.7,0.79,G,VS1,MED,57
GIA,0.7,0.79,G,VS2,MED,57
GIA,0.7,0.79,G,SI1,MED,58
GIA,0.7,0.79,G,SI2,MED,58
GIA,0.7,0.79,H,IF,MED,61
GIA,0.7,0.79,H,VVS1,MED,58
GIA,0.7,0.79,H,VVS2,MED,58
GIA,0.7,0.79,H,VS1,MED,57
GIA,0.7,0.79,H,VS2,MED,57
GIA,0.7,0.79,H,SI1,MED,58
GIA,0.7,0.79,H,SI2,MED,58
GIA,0.7,0.79,I,IF,MED,59
GIA,0.7,0.79,I,VVS1,MED,56
GIA,0.7,0.79,I,VVS2,MED,56
GIA,0.7,0.79,I,VS1,MED,55
GIA,0.7,0.79,I,VS2,MED,55
GIA,0.7,0.79,I,SI1,MED,58
GIA,0.7,0.79,I,SI2,MED,58
GIA,0.7,0.79,J,IF,MED,59
GIA,0.7,0.79,J,VVS1,MED,56
GIA,0.7,0.79,J,VVS2,MED,56
GIA,0.7,0.79,J,VS1,MED,55
GIA,0.7,0.79,J,VS2,MED,55
GIA,0.7,0.79,J,SI1,MED,58
GIA,0.7,0.79,J,SI2,MED,58
GIA,0.8,0.89,D,IF,MED,54
GIA,0.8,0.89,D,VVS1,MED,52
GIA,0.8,0.89,D,VVS2,MED,52
GIA,0.8,0.89,D,VS1,MED,52
GIA,0.8,0.89,D,VS2,MED,52
GIA,0.8,0.89,D,SI1,MED,53
GIA,0.8,0.89,D,SI2,MED,53
GIA,0.8,0.89,E,IF,MED,54
GIA,0.8,0.89,E,VVS1,MED,52
GIA,0.8,0.89,E,VVS2,MED,52
GIA,0.8,0.89,E,VS1,MED,52
GIA,0.8,0.89,E,VS2,MED,52
GIA,0.8,0.89,E,SI1,MED,53
GIA,0.8,0.89,E,SI2,MED,53
GIA,0.8,0.89,F,IF,MED,54
GIA,0.8,0.89,F,VVS1,MED,52
GIA,0.8,0.89,F,VVS2,MED,52
GIA,0.8,0.89,F,VS1,MED,52
GIA,0.8,0.89,F,VS2,MED,52
GIA,0.8,0.89,F,SI1,MED,53
GIA,0.8,0.89,F,SI2,MED,53
GIA,0.8,0.89,G,IF,MED,52
GIA,0.8,0.89,G,VVS1,MED,50
GIA,0.8,0.89,G,VVS2,MED,50
GIA,0.8,0.89,G,VS1,MED,50
GIA,0.8,0.89,G,VS2,MED,50
GIA,0.8,0.89,G,SI1,MED,52
GIA,0.8,0.89,G,SI2,MED,52
GIA,0.8,0.89,H,IF,MED,52
GIA,0.8,0.89,H,VVS1,MED,50
GIA,0.8,0.89,H,VVS2,MED,50
GIA,0.8,0.89,H,VS1,MED,50
GIA,0.8,0.89,H,VS2,MED,50
GIA,0.8,0.89,H,SI1,MED,52
GIA,0.8,0.89,H,SI2,MED,52
GIA,0.8,0.89,I,IF,MED,50
GIA,0.8,0.89,I,VVS1,MED,48
GIA,0.8,0.89,I,VVS2,MED,48
GIA,0.8,0.89,I,VS1,MED,48
GIA,0.8,0.89,I,VS2,MED,48
GIA,0.8,0.89,I,SI1,MED,52
GIA,0.8,0.89,I,SI2,MED,52
GIA,0.8,0.89,J,IF,MED,50
GIA,0.8,0.89,J,VVS1,MED,48
GIA,0.8,0.89,J,VVS2,MED,48
GIA,0.8,0.89,J,VS1,MED,48
GIA,0.8,0.89,J,VS2,MED,48
GIA,0.8,0.89,J,SI1,MED,52
GIA,0.8,0.89,J,SI2,MED,52
GIA,0.9,0.94,D,IF,MED,62
GIA,0.9,0.94,D,VVS1,MED,61
GIA,0.9,0.94,D,VVS2,MED,61
GIA,0.9,0.94,D,VS1,MED,59
GIA,0.9,0.94,D,VS2,MED,59
GIA,0.9,0.94,D,SI1,MED,57
GIA,0.9,0.94,D,SI2,MED,57
GIA,0.9,0.94,E,IF,MED,62
GIA,0.9,0.94,E,VVS1,MED,61
GIA,0.9,0.94,E,VVS2,MED,61
GIA,0.9,0.94,E,VS1,MED,59
GIA,0.9,0.94,E,VS2,MED,59
GIA,0.9,0.94,E,SI1,MED,57
GIA,0.9,0.94,E,SI2,MED,57
GIA,0.9,0.94,F,IF,MED,62
GIA,0.9,0.94,F,VVS1,MED,61
GIA,0.9,0.94,F,VVS2,MED,61
GIA,0.9,0.94,F,VS1,MED,59
GIA,0.9,0.94,F,VS2,MED,59
GIA,0.9,0.94,F,SI1,MED,57
GIA,0.9,0.94,F,SI2,MED,57
GIA,0.9,0.94,G,IF,MED,60
GIA,0.9,0.94,G,VVS1,MED,59
GIA,0.9,0.94,G,VVS2,MED,59
GIA,0.9,0.94,G,VS1,MED,57
GIA,0.9,0.94,G,VS2,MED,57
GIA,0.9,0.94,G,SI1,MED,56
GIA,0.9,0.94,G,SI2,MED,56
GIA,0.9,0.94,H,IF,MED,60
GIA,0.9,0.94,H,VVS1,MED,59
GIA,0.9,0.94,H,VVS2,MED,59
GIA,0.9,0.94,H,VS1,MED,57
GIA,0.9,0.94,H,VS2,MED,57
GIA,0.9,0.94,H,SI1,MED,56
GIA,0.9,0.94,H,SI2,MED,56
GIA,0.9,0.94,I,IF,MED,58
GIA,0.9,0.94,I,VVS1,MED,57
GIA,0.9,0.94,I,VVS2,MED,57
GIA,0.9,0.94,I,VS1,MED,55
GIA,0.9,0.94,I,VS2,MED,55
GIA,0.9,0.94,I,SI1,MED,56
GIA,0.9,0.94,I,SI2,MED,56
GIA,0.9,0.94,J,IF,MED,58
GIA,0.9,0.94,J,VVS1,MED,57
GIA,0.9,0.94,J,VVS2,MED,57
GIA,0.9,0.94,J,VS1,MED,55
GIA,0.9,0.94,J,VS2,MED,55
GIA,0.9,0.94,J,SI1,MED,56
GIA,0.9,0.94,J,SI2,MED,56
GIA,0.95,0.99,D,IF,MED,58
GIA,0.95,0.99,D,VVS1,MED,56
GIA,0.95,0.99,D,VVS2,MED,56
GIA,0.95,0.99,D,VS1,MED,54
GIA,0.95,0.99,D,VS2,MED,54
GIA,0.95,0.99,D,SI1,MED,53
GIA,0.95,0.99,D,SI2,MED,53
GIA,0.95,0.99,E,IF,MED,58
GIA,0.95,0.99,E,VVS1,MED,56
GIA,0.95,0.99,E,VVS2,MED,56
GIA,0.95,0.99,E,VS1,MED,54
GIA,0.95,0.99,E,VS2,MED,54
GIA,0.95,0.99,E,SI1,MED,53
GIA,0.95,0.99,E,SI2,MED,53
GIA,0.95,0.99,F,IF,MED,58
GIA,0.95,0.99,F,VVS1,MED,56
GIA,0.95,0.99,F,VVS2,MED,56
GIA,0.95,0.99,F,VS1,MED,54
GIA,0.95,0.99,F,VS2,MED,54
GIA,0.95,0.99,F,SI1,MED,53
GIA,0.95,0.99,F,SI2,MED,53
GIA,0.95,0.99,G,IF,MED,56
GIA,0.95,0.99,G,VVS1,MED,54
GIA,0.95,0.99,G,VVS2,MED,54
GIA,0.95,0.99,G,VS1,MED,52
GIA,0.95,0.99,G,VS2,MED,52
GIA,0.95,0.99,G,SI1,MED,52
GIA,0.95,0.99,G,SI2,MED,52
GIA,0.95,0.99,H,IF,MED,56
GIA,0.95,0.99,H,VVS1,MED,54
GIA,0.95,0.99,H,VVS2,MED,54
GIA,0.95,0.99,H,VS1,MED,52
GIA,0.95,0.99,H,VS2,MED,52
GIA,0.95,0.99,H,SI1,MED,52
GIA,0.95,0.99,H,SI2,MED,52
GIA,0.95,0.99,I,IF,MED,54
GIA,0.95,0.99,I,VVS1,MED,52
GIA,0.95,0.99,I,VVS2,MED,52
GIA,0.95,0.99,I,VS1,MED,50
GIA,0.95,0.99,I,VS2,MED,50
GIA,0.95,0.99,I,SI1,MED,52
GIA,0.95,0.99,I,SI2,MED,52
GIA,0.95,0.99,J,IF,MED,54
GIA,0.95,0.99,J,VVS1,MED,52
GIA,0.95,0.99,J,VVS2,MED,52
GIA,0.95,0.99,J,VS1,MED,50
GIA,0.95,0.99,J,VS2,MED,50
GIA,0.95,0.99,J,SI1,MED,52
GIA,0.95,0.99,J,SI2,MED,52
GIA,1,1.19,D,IF,MED,62
GIA,1,1.19,D,VVS1,MED,60
GIA,1,1.19,D,VVS2,MED,60
GIA,1,1.19,D,VS1,MED,59
GIA,1,1.19,D,VS2,MED,59
GIA,1,1.19,D,SI1,MED,57
GIA,1,1.19,D,SI2,MED,57
GIA,1,1.19,E,IF,MED,62
GIA,1,1.19,E,VVS1,MED,60
GIA,1,1.19,E,VVS2,MED,60
GIA,1,1.19,E,VS1,MED,59
GIA,1,1.19,E,VS2,MED,59
GIA,1,1.19,E,SI1,MED,57
GIA,1,1.19,E,SI2,MED,57
GIA,1,1.19,F,IF,MED,62
GIA,1,1.19,F,VVS1,MED,60
GIA,1,1.19,F,VVS2,MED,60
GIA,1,1.19,F,VS1,MED,59
GIA,1,1.19,F,VS2,MED,59
GIA,1,1.19,F,SI1,MED,57
GIA,1,1.19,F,SI2,MED,57
GIA,1,1.19,G,IF,MED,60
GIA,1,1.19,G,VVS1,MED,58
GIA,1,1.19,G,VVS2,MED,58
GIA,1,1.19,G,VS1,MED,57
GIA,1,1.19,G,VS2,MED,57
GIA,1,1.19,G,SI1,MED,56
GIA,1,1.19,G,SI2,MED,56
GIA,1,1.19,H,IF,MED,60
GIA,1,1.19,H,VVS1,MED,58
GIA,1,1.19,H,VVS2,MED,58
GIA,1,1.19,H,VS1,MED,57
GIA,1,1.19,H,VS2,MED,57
GIA,1,1.19,H,SI1,MED,56
GIA,1,1.19,H,SI2,MED,56
GIA,1,1.19,I,IF,MED,58
GIA,1,1.19,I,VVS1,MED,56
GIA,1,1.19,I,VVS2,MED,56
GIA,1,1.19,I,VS1,MED,55
GIA,1,1.19,I,VS2,MED,55
GIA,1,1.19,I,SI1,MED,56
GIA,1,1.19,I,SI2,MED,56
GIA,1,1.19,J,IF,MED,58
GIA,1,1.19,J,VVS1,MED,56
GIA,1,1.19,J,VVS2,MED,56
GIA,1,1.19,J,VS1,MED,55
GIA,1,1.19,J,VS2,MED,55
GIA,1,1.19,J,SI1,MED,56
GIA,1,1.19,J,SI2,MED,56
GIA,1.2,1.29,D,IF,MED,61
GIA,1.2,1.29,D,VVS1,MED,57
GIA,1.2,1.29,D,VVS2,MED,57
GIA,1.2,1.29,D,VS1,MED,56
GIA,1.2,1.29,D,VS2,MED,56
GIA,1.2,1.29,D,SI1,MED,53
GIA,1.2,1.29,D,SI2,MED,53
GIA,1.2,1.29,E,IF,MED,61
GIA,1.2,1.29,E,VVS1,MED,57
GIA,1.2,1.29,E,VVS2,MED,57
GIA,1.2,1.29,E,VS1,MED,56
GIA,1.2,1.29,E,VS2,MED,56
GIA,1.2,1.29,E,SI1,MED,53
GIA,1.2,1.29,E,SI2,MED,53
GIA,1.2,1.29,F,IF,MED,60
GIA,1.2,1.29,F,VVS1,MED,57
GIA,1.2,1.29,F,VVS2,MED,57
GIA,1.2,1.29,F,VS1,MED,56
GIA,1.2,1.29,F,VS2,MED,56
GIA,1.2,1.29,F,SI1,MED,53
GIA,1.2,1.29,F,SI2,MED,53
GIA,1.2,1.29,G,IF,MED,58
GIA,1.2,1.29,G,VVS1,MED,55
GIA,1.2,1.29,G,VVS2,MED,55
GIA,1.2,1.29,G,VS1,MED,54
GIA,1.2,1.29,G,VS2,MED,54
GIA,1.2,1.29,G,SI1,MED,52
GIA,1.2,1.29,G,SI2,MED,52
GIA,1.2,1.29,H,IF,MED,58
GIA,1.2,1.29,H,VVS1,MED,55
GIA,1.2,1.29,H,VVS2,MED,55
GIA,1.2,1.29,H,VS1,MED,54
GIA,1.2,1.29,H,VS2,MED,54
GIA,1.2,1.29,H,SI1,MED,52
GIA,1.2,1.29,H,SI2,MED,52
GIA,1.2,1.29,I,IF,MED,56
GIA,1.2,1.29,I,VVS1,MED,53
GIA,1.2,1.29,I,VVS2,MED,53
GIA,1.2,1.29,I,VS1,MED,52
GIA,1.2,1.29,I,VS2,MED,52
GIA,1.2,1.29,I,SI1,MED,52
GIA,1.2,1.29,I,SI2,MED,52
GIA,1.2,1.29,J,IF,MED,56
GIA,1.2,1.29,J,VVS1,MED,53
GIA,1.2,1.29,J,VVS2,MED,53
GIA,1.2,1.29,J,VS1,MED,52
GIA,1.2,1.29,J,VS2,MED,52
GIA,1.2,1.29,J,SI1,MED,52
GIA,1.2,1.29,J,SI2,MED,52
GIA,1.3,1.39,D,IF,MED,60
GIA,1.3,1.39,D,VVS1,MED,54
GIA,1.3,1.39,D,VVS2,MED,54
GIA,1.3,1.39,D,VS1,MED,52
GIA,1.3,1.39,D,VS2,MED,52
GIA,1.3,1.39,D,SI1,MED,50
GIA,1.3,1.39,D,SI2,MED,50
GIA,1.3,1.39,E,IF,MED,60
GIA,1.3,1.39,E,VVS1,MED,54
GIA,1.3,1.39,E,VVS2,MED,54
GIA,1.3,1.39,E,VS1,MED,52
GIA,1.3,1.39,E,VS2,MED,52
GIA,1.3,1.39,E,SI1,MED,50
GIA,1.3,1.39,E,SI2,MED,50
GIA,1.3,1.39,F,IF,MED,55
GIA,1.3,1.39,F,VVS1,MED,51
GIA,1.3,1.39,F,VVS2,MED,51
GIA,1.3,1.39,F,VS1,MED,52
GIA,1.3,1.39,F,VS2,MED,52
GIA,1.3,1.39,F,SI1,MED,50
GIA,1.3,1.39,F,SI2,MED,50
GIA,1.3,1.39,G,IF,MED,53
GIA,1.3,1.39,G,VVS1,MED,49
GIA,1.3,1.39,G,VVS2,MED,49
GIA,1.3,1.39,G,VS1,MED,50
GIA,1.3,1.39,G,VS2,MED,50
GIA,1.3,1.39,G,SI1,MED,49
GIA,1.3,1.39,G,SI2,MED,49
GIA,1.3,1.39,H,IF,MED,53
GIA,1.3,1.39,H,VVS1,MED,49
GIA,1.3,1.39,H,VVS2,MED,49
GIA,1.3,1.39,H,VS1,MED,50
GIA,1.3,1.39,H,VS2,MED,50
GIA,1.3,1.39,H,SI1,MED,49
GIA,1.3,1.39,H,SI2,MED,49
GIA,1.3,1.39,I,IF,MED,51
GIA,1.3,1.39,I,VVS1,MED,47
GIA,1.3,1.39,I,VVS2,MED,47
GIA,1.3,1.39,I,VS1,MED,48
GIA,1.3,1.39,I,VS2,MED,48
GIA,1.3,1.39,I,SI1,MED,49
GIA,1.3,1.39,I,SI2,MED,49
GIA,1.3,1.39,J,IF,MED,51
GIA,1.3,1.39,J,VVS1,MED,47
GIA,1.3,1.39,J,VVS2,MED,47
GIA,1.3,1.39,J,VS1,MED,48
GIA,1.3,1.39,J,VS2,MED,48
GIA,1.3,1.39,J,SI1,MED,49
GIA,1.3,1.39,J,SI2,MED,49
GIA,1.4,1.49,D,IF,MED,50
GIA,1.4,1.49,D,VVS1,MED,45
GIA,1.4,1.49,D,VVS2,MED,45
GIA,1.4,1.49,D,VS1,MED,46
GIA,1.4,1.49,D,VS2,MED,46
GIA,1.4,1.49,D,SI1,MED,46
GIA,1.4,1.49,D,SI2,MED,46
GIA,1.4,1.49,E,IF,MED,50
GIA,1.4,1.49,E,VVS1,MED,45
GIA,1.4,1.49,E,VVS2,MED,45
GIA,1.4,1.49,E,VS1,MED,46
GIA,1.4,1.49,E,VS2,MED,46
GIA,1.4,1.49,E,SI1,MED,46
GIA,1.4,1.49,E,SI2,MED,46
GIA,1.4,1.49,F,IF,MED,42
GIA,1.4,1.49,F,VVS1,MED,41
GIA,1.4,1.49,F,VVS2,MED,41
GIA,1.4,1.49,F,VS1,MED,44
GIA,1.4,1.49,F,VS2,MED,44
GIA,1.4,1.49,F,SI1,MED,46
GIA,1.4,1.49,F,SI2,MED,46
GIA,1.4,1.49,G,IF,MED,40
GIA,1.4,1.49,G,VVS1,MED,39
GIA,1.4,1.49,G,VVS2,MED,39
GIA,1.4,1.49,G,VS1,MED,42
GIA,1.4,1.49,G,VS2,MED,42
GIA,1.4,1.49,G,SI1,MED,45
GIA,1.4,1.49,G,SI2,MED,45
GIA,1.4,1.49,H,IF,MED,40
GIA,1.4,1.49,H,VVS1,MED,39
GIA,1.4,1.49,H,VVS2,MED,39
GIA,1.4,1.49,H,VS1,MED,42
GIA,1.4,1.49,H,VS2,MED,42
GIA,1.4,1.49,H,SI1,MED,45
GIA,1.4,1.49,H,SI2,MED,45
GIA,1.4,1.49,I,IF,MED,38
GIA,1.4,1.49,I,VVS1,MED,37
GIA,1.4,1.49,I,VVS2,MED,37
GIA,1.4,1.49,I,VS1,MED,40
GIA,1.4,1.49,I,VS2,MED,40
GIA,1.4,1.49,I,SI1,MED,45
GIA,1.4,1.49,I,SI2,MED,45
GIA,1.4,1.49,J,IF,MED,38
GIA,1.4,1.49,J,VVS1,MED,37
GIA,1.4,1.49,J,VVS2,MED,37
GIA,1.4,1.49,J,VS1,MED,40
GIA,1.4,1.49,J,VS2,MED,40
GIA,1.4,1.49,J,SI1,MED,45
GIA,1.4,1.49,J,SI2,MED,45
GIA,1.5,1.69,D,IF,MED,62
GIA,1.5,1.69,D,VVS1,MED,60
GIA,1.5,1.69,D,VVS2,MED,60
GIA,1.5,1.69,D,VS1,MED,59
GIA,1.5,1.69,D,VS2,MED,59
GIA,1.5,1.69,D,SI1,MED,57
GIA,1.5,1.69,D,SI2,MED,57
GIA,1.5,1.69,E,IF,MED,62
GIA,1.5,1.69,E,VVS1,MED,60
GIA,1.5,1.69,E,VVS2,MED,60
GIA,1.5,1.69,E,VS1,MED,59
GIA,1.5,1.69,E,VS2,MED,59
GIA,1.5,1.69,E,SI1,MED,57
GIA,1.5,1.69,E,SI2,MED,57
GIA,1.5,1.69,F,IF,MED,62
GIA,1.5,1.69,F,VVS1,MED,60
GIA,1.5,1.69,F,VVS2,MED,60
GIA,1.5,1.69,F,VS1,MED,59
GIA,1.5,1.69,F,VS2,MED,59
GIA,1.5,1.69,F,SI1,MED,57
GIA,1.5,1.69,F,SI2,MED,57
GIA,1.5,1.69,G,IF,MED,60
GIA,1.5,1.69,G,VVS1,MED,58
GIA,1.5,1.69,G,VVS2,MED,58
GIA,1.5,1.69,G,VS1,MED,57
GIA,1.5,1.69,G,VS2,MED,57
GIA,1.5,1.69,G,SI1,MED,56
GIA,1.5,1.69,G,SI2,MED,56
GIA,1.5,1.69,H,IF,MED,60
GIA,1.5,1.69,H,VVS1,MED,58
GIA,1.5,1.69,H,VVS2,MED,58
GIA,1.5,1.69,H,VS1,MED,57
GIA,1.5,1.69,H,VS2,MED,57
GIA,1.5,1.69,H,SI1,MED,56
GIA,1.5,1.69,H,SI2,MED,56
GIA,1.5,1.69,I,IF,MED,58
GIA,1.5,1.69,I,VVS1,MED,56
GIA,1.5,1.69,I,VVS2,MED,56
GIA,1.5,1.69,I,VS1,MED,55
GIA,1.5,1.69,I,VS2,MED,55
GIA,1.5,1.69,I,SI1,MED,56
GIA,1.5,1.69,I,SI2,MED,56
GIA,1.5,1.69,J,IF,MED,58
GIA,1.5,1.69,J,VVS1,MED,56
GIA,1.5,1.69,J,VVS2,MED,56
GIA,1.5,1.69,J,VS1,MED,55
GIA,1.5,1.69,J,VS2,MED,55
GIA,1.5,1.69,J,SI1,MED,56
